provincia_iso,fecha,0-9_H,10-19_H,20-29_H,30-39_H,40-49_H,50-59_H,60-69_H,70-79_H,80-Inf_H,NC-NC_H,0-9_M,10-19_M,20-29_M,30-39_M,40-49_M,50-59_M,60-69_M,70-79_M,80-Inf_M,NC-NC_M,0-9_NC,10-19_NC,20-29_NC,30-39_NC,40-49_NC,50-59_NC,60-69_NC,70-79_NC,80-Inf_NC
HU,2020-05-06T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
J,2020-05-06T00:00:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L,2020-05-06T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LE,2020-05-06T00:00:00Z,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0
LO,2020-05-06T00:00:00Z,0,0,1,0,2,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M,2020-05-06T00:00:00Z,0,2,5,11,16,13,8,8,13,0,2,2,17,33,38,30,20,8,56,0,0,0,0,1,0,0,0,0,0
MA,2020-05-06T00:00:00Z,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
MU,2020-05-06T00:00:00Z,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
NA,2020-05-06T00:00:00Z,0,0,1,1,1,2,0,1,0,0,0,0,2,4,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0
O,2020-05-06T00:00:00Z,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0
P,2020-05-06T00:00:00Z,0,0,1,0,0,1,0,3,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PM,2020-05-06T00:00:00Z,0,0,0,0,1,0,1,1,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
SA,2020-05-06T00:00:00Z,0,0,0,1,0,1,0,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SE,2020-05-06T00:00:00Z,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
TE,2020-05-06T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TO,2020-05-06T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,0,3,2,16
V,2020-05-06T00:00:00Z,1,1,0,0,1,3,3,1,4,0,0,0,2,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0
VA,2020-05-06T00:00:00Z,1,0,2,1,3,1,1,3,4,0,0,1,3,2,1,3,1,2,5,0,0,0,0,0,0,0,0,0,0
Z,2020-05-06T00:00:00Z,0,0,1,3,2,0,0,1,1,0,0,0,4,2,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0
ZA,2020-05-06T00:00:00Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
A,2020-05-07T00:00:00Z,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0
AL,2020-05-07T00:00:00Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,2020-05-07T00:00:00Z,0,1,5,4,4,5,4,2,17,0,0,3,5,7,13,10,10,9,31,0,0,0,0,0,0,0,0,0,0
BA,2020-05-07T00:00:00Z,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BI,2020-05-07T00:00:00Z,0,0,2,0,6,5,2,1,1,0,0,1,1,2,6,5,4,1,7,0,0,0,0,0,0,0,0,0,0
C,2020-05-07T00:00:00Z,1,2,0,3,2,0,1,1,1,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,2020-05-07T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,2020-05-07T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
GI,2020-05-07T00:00:00Z,0,0,1,0,2,0,0,0,0,0,0,0,1,0,3,4,2,0,2,0,0,0,0,0,0,0,0,0,0
GR,2020-05-07T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
GU,2020-05-07T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,1,3
HU,2020-05-07T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
J,2020-05-07T00:00:00Z,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
L,2020-05-07T00:00:00Z,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0
LE,2020-05-07T00:00:00Z,0,0,1,0,1,2,0,0,2,0,0,0,0,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0
LO,2020-05-07T00:00:00Z,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
M,2020-05-07T00:00:00Z,0,1,4,9,17,17,12,8,18,0,1,0,5,15,25,27,21,10,82,0,0,0,0,1,0,0,0,0,0
MA,2020-05-07T00:00:00Z,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MU,2020-05-07T00:00:00Z,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NA,2020-05-07T00:00:00Z,0,0,0,1,2,1,1,1,5,0,0,2,1,1,5,0,1,4,6,0,0,0,0,0,0,0,0,0,0
O,2020-05-07T00:00:00Z,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
P,2020-05-07T00:00:00Z,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PM,2020-05-07T00:00:00Z,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SA,2020-05-07T00:00:00Z,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0
SE,2020-05-07T00:00:00Z,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
TE,2020-05-07T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
TO,2020-05-07T00:00:00Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8,5,2,1,4,12
V,2020-05-07T00:00:00Z,0,2,1,1,3,1,4,1,2,0,1,0,1,3,3,0,3,1,5,0,0,0,0,0,0,0,0,0,0
VA,2020-05-07T00:00:00Z,2,2,4,1,3,1,2,0,1,0,0,1,2,1,2,7,2,3,6,0,0,0,0,0,0,0,0,0,0
Z,2020-05-07T00:00:00Z,0,0,0,0,2,1,0,0,0,0,0,0,1,4,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0
ZA,2020-05-07T00:00:00Z,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
A,2020-05-08T00:00:00Z,0,0,0,1,0,2,2,0,0,0,0,0,1,1,3,2,1,2,1,0,0,0,0,0,0,0,0,0,0
AL,2020-05-08T00:00:00Z,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,2020-05-08T00:00:00Z,0,3,2,7,3,5,8,4,16,0,1,2,6,13,13,11,6,12,36,0,0,0,0,0,0,0,0,0,0
BA,2020-05-08T00:00:00Z,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
BI,2020-05-08T00:00:00Z,1,0,1,1,3,1,2,2,1,0,1,1,9,1,8,7,7,2,2,0,0,0,0,0,0,0,0,0,0
C,2020-05-08T00:00:00Z,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0
CA,2020-05-08T00:00:00Z,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,2020-05-08T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GI,2020-05-08T00:00:00Z,0,1,3,0,0,1,1,1,0,0,0,0,2,0,3,4,2,0,4,0,0,0,0,0,0,0,0,0,0
GR,2020-05-08T00:00:00Z,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
GU,2020-05-08T00:00:00Z,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,2,1,1
HU,2020-05-08T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0
J,2020-05-08T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L,2020-05-08T00:00:00Z,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
LE,2020-05-08T00:00:00Z,0,1,0,2,1,2,3,1,1,0,0,1,0,2,3,3,0,5,1,0,0,0,0,0,0,0,0,0,0
LO,2020-05-08T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,2020-05-08T00:00:00Z,0,0,8,7,5,13,11,8,21,0,0,1,13,10,27,25,9,11,65,0,0,0,0,0,0,1,0,0,0
MA,2020-05-08T00:00:00Z,0,1,0,0,1,1,0,0,0,0,0,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0
MU,2020-05-08T00:00:00Z,1,0,0,3,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,2020-05-08T00:00:00Z,1,1,2,2,0,1,2,2,1,0,0,0,3,2,2,2,4,0,4,0,0,0,0,0,0,0,0,0,0
O,2020-05-08T00:00:00Z,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
P,2020-05-08T00:00:00Z,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0
PM,2020-05-08T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
SA,2020-05-08T00:00:00Z,0,0,0,0,1,0,1,1,0,0,0,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SE,2020-05-08T00:00:00Z,0,0,1,0,0,0,0,2,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TE,2020-05-08T00:00:00Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TO,2020-05-08T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,3,2,5,5,6
V,2020-05-08T00:00:00Z,0,0,0,1,5,0,2,0,3,0,1,0,2,2,1,3,0,2,2,0,0,0,0,0,0,0,0,0,0
VA,2020-05-08T00:00:00Z,0,0,1,1,0,1,5,1,1,0,0,0,1,3,7,3,2,3,2,0,0,0,0,0,0,0,0,0,0
Z,2020-05-08T00:00:00Z,0,0,1,0,3,2,0,0,0,0,0,0,1,3,2,3,0,0,4,0,0,0,0,0,0,0,0,0,0
ZA,2020-05-08T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
A,2020-05-09T00:00:00Z,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
AL,2020-05-09T00:00:00Z,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,2020-05-09T00:00:00Z,0,0,2,6,4,5,5,3,9,0,0,0,10,5,11,8,2,9,40,0,0,0,0,0,0,0,0,0,0
BA,2020-05-09T00:00:00Z,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BI,2020-05-09T00:00:00Z,0,0,0,0,1,2,2,0,0,0,0,0,2,2,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0
C,2020-05-09T00:00:00Z,0,1,0,0,4,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
CA,2020-05-09T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CO,2020-05-09T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0
GI,2020-05-09T00:00:00Z,0,0,1,1,1,0,1,0,0,0,0,0,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
GR,2020-05-09T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
GU,2020-05-09T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
HU,2020-05-09T00:00:00Z,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J,2020-05-09T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L,2020-05-09T00:00:00Z,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LE,2020-05-09T00:00:00Z,0,0,0,1,1,0,0,0,3,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
LO,2020-05-09T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,2020-05-09T00:00:00Z,0,2,5,5,6,2,2,1,5,0,0,2,3,7,12,9,3,4,18,0,0,0,0,0,0,0,0,0,0
MA,2020-05-09T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MU,2020-05-09T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NA,2020-05-09T00:00:00Z,0,2,1,0,1,0,1,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
O,2020-05-09T00:00:00Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P,2020-05-09T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM,2020-05-09T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SA,2020-05-09T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SE,2020-05-09T00:00:00Z,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
TE,2020-05-09T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TO,2020-05-09T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,2,1
V,2020-05-09T00:00:00Z,0,0,1,3,1,0,1,0,0,0,0,0,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
VA,2020-05-09T00:00:00Z,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Z,2020-05-09T00:00:00Z,0,0,1,0,0,1,0,0,1,0,0,0,4,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0
ZA,2020-05-09T00:00:00Z,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0
A,2020-05-10T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
AL,2020-05-10T00:00:00Z,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,2020-05-10T00:00:00Z,0,0,2,2,5,2,1,4,5,0,0,2,2,6,9,9,1,2,13,0,0,0,0,0,0,0,0,0,0
BA,2020-05-10T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BI,2020-05-10T00:00:00Z,0,0,0,1,0,2,1,2,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
C,2020-05-10T00:00:00Z,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
CA,2020-05-10T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,2020-05-10T00:00:00Z,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GI,2020-05-10T00:00:00Z,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GR,2020-05-10T00:00:00Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GU,2020-05-10T00:00:00Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
HU,2020-05-10T00:00:00Z,0,0,1,2,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
J,2020-05-10T00:00:00Z,0,0,1,0,1,1,2,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
L,2020-05-10T00:00:00Z,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
LE,2020-05-10T00:00:00Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
LO,2020-05-10T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,2020-05-10T00:00:00Z,0,0,2,3,6,6,2,2,5,0,0,0,3,3,4,6,4,4,5,0,0,0,0,0,0,1,1,0,0
MA,2020-05-10T00:00:00Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
MU,2020-05-10T00:00:00Z,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
NA,2020-05-10T00:00:00Z,1,1,0,2,1,0,0,0,0,0,1,0,4,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0
O,2020-05-10T00:00:00Z,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P,2020-05-10T00:00:00Z,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
PM,2020-05-10T00:00:00Z,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SA,2020-05-10T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SE,2020-05-10T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TE,2020-05-10T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
TO,2020-05-10T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,3
V,2020-05-10T00:00:00Z,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
VA,2020-05-10T00:00:00Z,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Z,2020-05-10T00:00:00Z,0,0,0,0,2,0,4,0,1,0,0,0,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0
ZA,2020-05-10T00:00:00Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,2020-05-11T00:00:00Z,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
AL,2020-05-11T00:00:00Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
B,2020-05-11T00:00:00Z,2,2,4,6,9,6,2,1,5,0,2,3,5,6,8,14,1,2,5,0,0,0,0,0,0,0,0,0,0
BA,2020-05-11T00:00:00Z,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
BI,2020-05-11T00:00:00Z,0,0,0,0,2,2,2,3,1,0,0,0,0,4,4,8,4,0,2,0,0,0,0,0,0,0,0,0,0
C,2020-05-11T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,2020-05-11T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,2020-05-11T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GI,2020-05-11T00:00:00Z,0,0,1,1,0,1,0,0,2,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0
GR,2020-05-11T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
GU,2020-05-11T00:00:00Z,0,0,0,0,0,1,0,0,2,0,0,0,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
HU,2020-05-11T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
J,2020-05-11T00:00:00Z,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
L,2020-05-11T00:00:00Z,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LE,2020-05-11T00:00:00Z,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
LO,2020-05-11T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,2020-05-11T00:00:00Z,1,1,4,9,13,18,8,6,8,0,2,1,12,13,25,28,17,11,45,0,0,0,0,0,0,0,0,0,0
MA,2020-05-11T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MU,2020-05-11T00:00:00Z,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,2020-05-11T00:00:00Z,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
O,2020-05-11T00:00:00Z,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P,2020-05-11T00:00:00Z,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM,2020-05-11T00:00:00Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0
SA,2020-05-11T00:00:00Z,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SE,2020-05-11T00:00:00Z,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TE,2020-05-11T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TO,2020-05-11T00:00:00Z,1,0,0,7,12,9,13,19,23,0,1,0,8,22,36,21,17,17,67,0,0,0,0,3,1,2,5,2,10
V,2020-05-11T00:00:00Z,0,1,0,0,2,1,1,0,0,0,0,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
VA,2020-05-11T00:00:00Z,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0
Z,2020-05-11T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,1,0,0,0,0,0,0,0,0,0,0
ZA,2020-05-11T00:00:00Z,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,2020-05-12T00:00:00Z,0,0,1,0,0,2,0,0,0,0,0,0,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
AL,2020-05-12T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,2020-05-12T00:00:00Z,1,1,1,1,2,3,4,3,7,0,0,0,4,4,9,12,7,2,11,0,0,0,0,0,0,0,0,0,0
BA,2020-05-12T00:00:00Z,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
BI,2020-05-12T00:00:00Z,0,1,1,3,1,2,0,2,1,0,0,0,1,2,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0
C,2020-05-12T00:00:00Z,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0
CA,2020-05-12T00:00:00Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0
