pp,psoe,distrito,seccion,cod_muni,total_votes,tract_code,share_pp,share_psoe
370,49,02,018,115,576,2811502018,0.6423611111111112,0.08506944444444445
274,48,02,019,115,465,2811502019,0.589247311827957,0.1032258064516129
301,48,02,019,115,485,2811502019,0.6206185567010309,0.09896907216494845
278,44,02,020,115,433,2811502020,0.6420323325635104,0.10161662817551963
325,36,02,020,115,474,2811502020,0.6856540084388185,0.0759493670886076
371,30,02,021,115,531,2811502021,0.6986817325800376,0.05649717514124294
390,35,02,021,115,561,2811502021,0.6951871657754011,0.062388591800356503
405,39,02,021,115,598,2811502021,0.677257525083612,0.06521739130434782
277,81,01,001,116,619,2811601001,0.44749596122778673,0.1308562197092084
40,18,01,001,117,100,2811701001,0.4,0.18
21,11,01,001,118,50,2811801001,0.42,0.22
256,60,01,001,119,484,2811901001,0.5289256198347108,0.12396694214876033
247,68,01,001,119,475,2811901001,0.52,0.1431578947368421
253,58,01,002,119,475,2811901002,0.5326315789473685,0.12210526315789473
255,46,01,002,119,457,2811901002,0.5579868708971554,0.10065645514223195
239,98,01,001,120,519,2812001001,0.4605009633911368,0.18882466281310212
221,98,01,001,120,464,2812001001,0.47629310344827586,0.21120689655172414
88,36,01,001,121,187,2812101001,0.47058823529411764,0.1925133689839572
173,96,01,001,122,442,2812201001,0.3914027149321267,0.2171945701357466
138,110,01,001,123,542,2812301001,0.25461254612546125,0.2029520295202952
185,73,01,001,123,495,2812301001,0.37373737373737376,0.14747474747474748
66,80,01,002,123,394,2812301002,0.16751269035532995,0.20304568527918782
83,67,01,002,123,419,2812301002,0.19809069212410502,0.15990453460620524
75,85,01,003,123,383,2812301003,0.195822454308094,0.22193211488250653
59,76,01,003,123,346,2812301003,0.17052023121387283,0.21965317919075145
136,138,01,004,123,571,2812301004,0.2381786339754816,0.24168126094570927
182,122,01,004,123,663,2812301004,0.27450980392156865,0.18401206636500755
212,92,01,005,123,537,2812301005,0.3947858472998138,0.1713221601489758
175,85,01,005,123,504,2812301005,0.3472222222222222,0.16865079365079366
156,60,01,006,123,399,2812301006,0.39097744360902253,0.15037593984962405
188,71,01,006,123,491,2812301006,0.38289205702647655,0.1446028513238289
192,87,01,006,123,473,2812301006,0.4059196617336152,0.1839323467230444
96,130,01,007,123,519,2812301007,0.18497109826589594,0.2504816955684008
95,109,01,007,123,495,2812301007,0.1919191919191919,0.2202020202020202
119,64,01,008,123,371,2812301008,0.32075471698113206,0.1725067385444744
135,62,01,008,123,395,2812301008,0.34177215189873417,0.1569620253164557
153,112,01,009,123,544,2812301009,0.28125,0.20588235294117646
153,124,01,009,123,564,2812301009,0.2712765957446808,0.2198581560283688
60,83,01,010,123,390,2812301010,0.15384615384615385,0.21282051282051281
88,92,01,010,123,433,2812301010,0.20323325635103925,0.21247113163972287
127,144,01,011,123,635,2812301011,0.2,0.22677165354330708
173,97,01,012,123,502,2812301012,0.34462151394422313,0.19322709163346613
173,99,01,012,123,496,2812301012,0.3487903225806452,0.19959677419354838
238,124,01,013,123,669,2812301013,0.35575485799701045,0.18535127055306427
200,101,01,013,123,572,2812301013,0.34965034965034963,0.17657342657342656
219,97,01,014,123,582,2812301014,0.37628865979381443,0.16666666666666666
237,120,01,014,123,650,2812301014,0.3646153846153846,0.18461538461538463
131,142,01,015,123,579,2812301015,0.22625215889464595,0.2452504317789292
159,105,01,015,123,541,2812301015,0.29390018484288355,0.19408502772643252
231,91,01,016,123,582,2812301016,0.39690721649484534,0.1563573883161512
267,95,01,016,123,647,2812301016,0.4126738794435858,0.14683153013910355
192,78,01,017,123,486,2812301017,0.3950617283950617,0.16049382716049382
265,97,01,017,123,640,2812301017,0.4140625,0.1515625
226,68,01,017,123,502,2812301017,0.450199203187251,0.13545816733067728
292,111,01,018,123,658,2812301018,0.44376899696048633,0.16869300911854104
128,85,01,019,123,434,2812301019,0.29493087557603687,0.195852534562212
153,77,01,019,123,440,2812301019,0.3477272727272727,0.175
142,91,01,020,123,467,2812301020,0.30406852248394006,0.1948608137044968
120,78,01,020,123,453,2812301020,0.26490066225165565,0.17218543046357615
135,89,01,021,123,445,2812301021,0.30337078651685395,0.2
171,108,01,021,123,592,2812301021,0.28885135135135137,0.18243243243243243
151,92,01,021,123,507,2812301021,0.2978303747534517,0.1814595660749507
139,71,01,022,123,409,2812301022,0.33985330073349634,0.17359413202933985
132,49,01,022,123,386,2812301022,0.34196891191709844,0.12694300518134716
213,97,01,023,123,587,2812301023,0.3628620102214651,0.16524701873935263
214,97,01,023,123,607,2812301023,0.3525535420098847,0.15980230642504117
226,96,01,023,123,571,2812301023,0.3957968476357268,0.1681260945709282
179,109,01,024,123,508,2812301024,0.35236220472440943,0.21456692913385828
204,112,01,024,123,589,2812301024,0.3463497453310696,0.19015280135823429
176,84,01,025,123,534,2812301025,0.3295880149812734,0.15730337078651685
200,99,01,025,123,545,2812301025,0.3669724770642202,0.181651376146789
95,89,01,026,123,437,2812301026,0.21739130434782608,0.2036613272311213
101,96,01,026,123,473,2812301026,0.2135306553911205,0.2029598308668076
136,137,01,027,123,609,2812301027,0.2233169129720854,0.22495894909688013
268,95,01,028,123,600,2812301028,0.44666666666666666,0.15833333333333333
228,119,01,029,123,649,2812301029,0.35130970724191063,0.18335901386748846
259,123,01,029,123,762,2812301029,0.33989501312335957,0.16141732283464566
222,104,01,029,123,670,2812301029,0.33134328358208953,0.15522388059701492
291,113,01,030,123,713,2812301030,0.40813464235624125,0.1584852734922861
355,115,01,030,123,769,2812301030,0.4616384915474642,0.14954486345903772
182,56,01,031,123,444,2812301031,0.4099099099099099,0.12612612612612611
160,53,01,031,123,386,2812301031,0.41450777202072536,0.13730569948186527
294,90,01,032,123,672,2812301032,0.4375,0.13392857142857142
247,102,01,032,123,630,2812301032,0.39206349206349206,0.1619047619047619
244,123,01,033,123,670,2812301033,0.3641791044776119,0.18358208955223881
262,128,01,033,123,701,2812301033,0.37375178316690444,0.1825962910128388
233,69,01,034,123,527,2812301034,0.44212523719165087,0.13092979127134724
256,100,01,034,123,653,2812301034,0.39203675344563554,0.15313935681470137
218,93,01,034,123,563,2812301034,0.3872113676731794,0.16518650088809947
235,62,01,035,123,482,2812301035,0.487551867219917,0.12863070539419086
267,108,01,035,123,647,2812301035,0.4126738794435858,0.16692426584234932
270,93,01,035,123,592,2812301035,0.4560810810810811,0.1570945945945946
208,78,01,036,123,507,2812301036,0.41025641025641024,0.15384615384615385
247,87,01,036,123,617,2812301036,0.40032414910858993,0.14100486223662884
224,89,01,036,123,557,2812301036,0.4021543985637343,0.15978456014362658
133,81,01,037,123,500,2812301037,0.266,0.162
139,91,01,037,123,520,2812301037,0.2673076923076923,0.175
131,66,01,038,123,485,2812301038,0.27010309278350514,0.1360824742268041
160,71,01,038,123,589,2812301038,0.27164685908319186,0.12054329371816638
140,59,01,038,123,471,2812301038,0.29723991507430997,0.12526539278131635
151,49,01,038,123,480,2812301038,0.3145833333333333,0.10208333333333333
145,99,01,039,123,474,2812301039,0.3059071729957806,0.2088607594936709
171,75,01,039,123,518,2812301039,0.3301158301158301,0.14478764478764478
161,87,01,039,123,497,2812301039,0.323943661971831,0.1750503018108652
202,95,01,040,123,605,2812301040,0.3338842975206612,0.15702479338842976
278,126,01,040,123,769,2812301040,0.36150845253576075,0.16384915474642392
248,101,01,040,123,672,2812301040,0.36904761904761907,0.15029761904761904
146,81,01,041,123,445,2812301041,0.32808988764044944,0.18202247191011237
157,70,01,041,123,450,2812301041,0.3488888888888889,0.15555555555555556
175,74,01,042,123,443,2812301042,0.39503386004514673,0.1670428893905192
198,60,01,042,123,419,2812301042,0.47255369928400953,0.1431980906921241
183,73,01,043,123,465,2812301043,0.3935483870967742,0.15698924731182795
147,78,01,043,123,419,2812301043,0.35083532219570407,0.18615751789976134
141,58,01,044,123,436,2812301044,0.32339449541284404,0.13302752293577982
147,67,01,044,123,459,2812301044,0.3202614379084967,0.14596949891067537
175,73,01,045,123,614,2812301045,0.28501628664495116,0.11889250814332247
198,97,01,045,123,642,2812301045,0.308411214953271,0.15109034267912771
156,89,01,045,123,572,2812301045,0.2727272727272727,0.1555944055944056
182,65,01,045,123,539,2812301045,0.33766233766233766,0.12059369202226346
27,9,01,001,124,58,2812401001,0.46551724137931033,0.15517241379310345
246,76,01,001,125,475,2812501001,0.5178947368421053,0.16
227,51,01,001,125,437,2812501001,0.5194508009153318,0.11670480549199085
220,65,01,002,125,478,2812501002,0.4602510460251046,0.13598326359832635
247,78,01,002,125,578,2812501002,0.4273356401384083,0.13494809688581316
201,81,01,002,125,507,2812501002,0.39644970414201186,0.15976331360946747
17,10,01,001,126,35,2812601001,0.4857142857142857,0.2857142857142857
171,58,01,001,127,379,2812701001,0.45118733509234826,0.15303430079155672
236,89,01,001,127,471,2812701001,0.5010615711252654,0.18895966029723993
195,72,01,001,127,411,2812701001,0.4744525547445255,0.17518248175182483
270,77,01,002,127,521,2812701002,0.5182341650671785,0.14779270633397312
344,70,01,003,127,612,2812701003,0.5620915032679739,0.11437908496732026
343,67,01,003,127,596,2812701003,0.575503355704698,0.11241610738255034
365,60,01,004,127,595,2812701004,0.6134453781512605,0.10084033613445378
368,59,01,004,127,621,2812701004,0.5925925925925926,0.09500805152979067
260,60,01,005,127,457,2812701005,0.5689277899343544,0.13129102844638948
223,53,01,005,127,421,2812701005,0.5296912114014252,0.12589073634204276
297,22,01,006,127,439,2812701006,0.6765375854214123,0.05011389521640091
399,62,01,007,127,650,2812701007,0.6138461538461538,0.09538461538461539
218,68,01,008,127,410,2812701008,0.5317073170731708,0.16585365853658537
208,81,01,008,127,442,2812701008,0.47058823529411764,0.1832579185520362
339,39,01,009,127,525,2812701009,0.6457142857142857,0.07428571428571429
352,30,01,009,127,542,2812701009,0.6494464944649446,0.055350553505535055
350,33,01,009,127,520,2812701009,0.6730769230769231,0.06346153846153846
168,77,01,010,127,368,2812701010,0.45652173913043476,0.20923913043478262
233,85,01,010,127,487,2812701010,0.4784394250513347,0.17453798767967146
225,65,01,010,127,449,2812701010,0.5011135857461024,0.1447661469933185
282,35,01,011,127,474,2812701011,0.5949367088607594,0.07383966244725738
300,55,01,011,127,500,2812701011,0.6,0.11
206,86,01,012,127,513,2812701012,0.4015594541910331,0.16764132553606237
192,72,01,012,127,470,2812701012,0.4085106382978723,0.15319148936170213
219,55,01,013,127,420,2812701013,0.5214285714285715,0.13095238095238096
245,46,01,013,127,445,2812701013,0.550561797752809,0.10337078651685393
310,30,01,014,127,452,2812701014,0.6858407079646017,0.06637168141592921
323,24,01,014,127,491,2812701014,0.6578411405295316,0.048879837067209775
278,95,01,015,127,605,2812701015,0.45950413223140496,0.15702479338842976
245,106,01,015,127,597,2812701015,0.4103852596314908,0.17755443886097153
329,67,01,016,127,596,2812701016,0.552013422818792,0.11241610738255034
368,55,01,016,127,621,2812701016,0.5925925925925926,0.08856682769726248
297,66,01,017,127,525,2812701017,0.5657142857142857,0.12571428571428572
298,75,01,017,127,595,2812701017,0.5008403361344538,0.12605042016806722
311,92,01,017,127,647,2812701017,0.4806800618238022,0.14219474497681608
300,38,01,018,127,516,2812701018,0.5813953488372093,0.07364341085271318
328,53,01,018,127,548,2812701018,0.5985401459854015,0.09671532846715329
276,49,01,018,127,496,2812701018,0.5564516129032258,0.09879032258064516
253,54,01,019,127,450,2812701019,0.5622222222222222,0.12
250,50,01,019,127,445,2812701019,0.5617977528089888,0.11235955056179775
267,52,01,020,127,474,2812701020,0.5632911392405063,0.10970464135021098
268,63,01,020,127,467,2812701020,0.5738758029978587,0.1349036402569593
265,83,01,021,127,555,2812701021,0.4774774774774775,0.14954954954954955
307,82,01,021,127,590,2812701021,0.5203389830508475,0.13898305084745763
215,68,01,022,127,439,2812701022,0.489749430523918,0.1548974943052392
274,67,01,022,127,542,2812701022,0.5055350553505535,0.12361623616236163
256,84,01,022,127,535,2812701022,0.4785046728971963,0.15700934579439252
275,56,01,023,127,499,2812701023,0.5511022044088176,0.11222444889779559
247,67,01,023,127,481,2812701023,0.5135135135135135,0.1392931392931393
275,59,01,023,127,499,2812701023,0.5511022044088176,0.11823647294589178
393,76,01,024,127,669,2812701024,0.5874439461883408,0.11360239162929746
369,70,01,024,127,618,2812701024,0.5970873786407767,0.11326860841423948
244,46,01,025,127,453,2812701025,0.5386313465783664,0.10154525386313466
193,43,01,025,127,351,2812701025,0.5498575498575499,0.1225071225071225
261,36,01,026,127,424,2812701026,0.6155660377358491,0.08490566037735849
299,39,01,026,127,465,2812701026,0.6430107526881721,0.08387096774193549
212,24,01,027,127,373,2812701027,0.5683646112600537,0.064343163538874
235,27,01,027,127,379,2812701027,0.6200527704485488,0.0712401055408971
415,63,01,028,127,725,2812701028,0.5724137931034483,0.08689655172413793
451,63,01,028,127,754,2812701028,0.5981432360742706,0.08355437665782493
340,58,01,029,127,547,2812701029,0.6215722120658135,0.10603290676416818
356,33,01,029,127,575,2812701029,0.6191304347826087,0.057391304347826085
360,49,01,029,127,542,2812701029,0.6642066420664207,0.09040590405904059
447,61,01,030,127,707,2812701030,0.6322489391796322,0.08628005657708628
362,42,01,031,127,560,2812701031,0.6464285714285715,0.075
384,47,01,031,127,553,2812701031,0.6943942133815552,0.08499095840867993
285,51,01,032,127,512,2812701032,0.556640625,0.099609375
330,53,01,032,127,593,2812701032,0.5564924114671164,0.0893760539629005
319,51,01,032,127,551,2812701032,0.5789473684210527,0.0925589836660617
268,47,01,033,127,430,2812701033,0.6232558139534884,0.10930232558139535
251,58,01,033,127,455,2812701033,0.5516483516483517,0.12747252747252746
434,49,01,034,127,661,2812701034,0.6565809379727685,0.07413010590015129
490,53,01,034,127,738,2812701034,0.6639566395663956,0.07181571815718157
291,43,01,035,127,445,2812701035,0.6539325842696629,0.09662921348314607
326,55,01,035,127,550,2812701035,0.5927272727272728,0.1
322,47,01,035,127,528,2812701035,0.6098484848484849,0.08901515151515152
208,46,01,036,127,369,2812701036,0.5636856368563685,0.12466124661246612
243,70,01,036,127,461,2812701036,0.527114967462039,0.15184381778741865
215,55,01,036,127,418,2812701036,0.5143540669856459,0.13157894736842105
342,12,01,037,127,479,2812701037,0.7139874739039666,0.025052192066805846
406,21,01,037,127,569,2812701037,0.7135325131810193,0.03690685413005272
438,20,01,037,127,575,2812701037,0.7617391304347826,0.034782608695652174
344,63,01,038,127,555,2812701038,0.6198198198198198,0.11351351351351352
376,48,01,038,127,565,2812701038,0.6654867256637168,0.08495575221238938
312,46,01,038,127,520,2812701038,0.6,0.08846153846153847
289,40,01,039,127,436,2812701039,0.6628440366972477,0.09174311926605505
297,50,01,039,127,480,2812701039,0.61875,0.10416666666666667
462,60,01,040,127,736,2812701040,0.6277173913043478,0.08152173913043478
477,71,01,040,127,773,2812701040,0.6170763260025873,0.09184993531694696
283,57,01,041,127,472,2812701041,0.5995762711864406,0.12076271186440678
295,62,01,041,127,489,2812701041,0.6032719836400818,0.12678936605316973
332,65,01,042,127,573,2812701042,0.5794066317626527,0.11343804537521815
360,52,01,042,127,600,2812701042,0.6,0.08666666666666667
353,54,01,043,127,604,2812701043,0.5844370860927153,0.08940397350993377
423,45,01,043,127,678,2812701043,0.6238938053097345,0.06637168141592921
307,64,01,044,127,523,2812701044,0.5869980879541109,0.12237093690248566
308,47,01,044,127,496,2812701044,0.6209677419354839,0.09475806451612903
411,59,01,045,127,666,2812701045,0.6171171171171171,0.08858858858858859
362,46,01,045,127,556,2812701045,0.6510791366906474,0.08273381294964029
267,49,01,046,127,468,2812701046,0.5705128205128205,0.1047008547008547
294,53,01,046,127,502,2812701046,0.5856573705179283,0.10557768924302789
278,45,01,046,127,481,2812701046,0.577962577962578,0.09355509355509356
313,65,01,047,127,586,2812701047,0.5341296928327645,0.11092150170648464
207,40,01,048,127,359,2812701048,0.5766016713091922,0.11142061281337047
201,46,01,048,127,387,2812701048,0.5193798449612403,0.11886304909560723
